fips,DEMOCRAT,REPUBLICAN
39171,8174,9880
39173,34285,29648
39175,4461,6270
40001,2052,4638
40003,411,2023
40005,1370,3511
40007,265,2199
40009,1625,5772
40011,1011,3101
40013,4426,9307
40015,3404,6413
40017,11426,36428
40019,5603,13241
40021,7194,9186
40023,1860,3730
40025,152,1119
40027,39681,64749
40029,600,1672
40031,14120,20127
40033,690,1793
40035,2073,3858
40037,8318,20187
40039,2660,7842
40041,5085,10277
40043,346,1857
40045,282,1627
40047,5545,17067
40049,3028,7710
40051,5520,15195
40053,514,1836
40055,566,1548
40057,333,757
40059,221,1342
40061,1474,3207
40063,1709,3134
40065,2264,6719
40067,805,1652
40069,1249,2708
40071,5463,13230
40073,1009,5372
40075,1226,2537
40077,1313,2860
40079,5136,11605
40081,3504,10470
40083,5717,12556
40085,1257,2589
40087,3551,11193
40089,2794,7745
40091,3320,4903
40093,515,2956
40095,1643,3730
40097,5749,10234
40099,1592,3746
40101,11294,15289
40103,1174,3881
40105,1411,3031
40107,1480,2643
40109,116182,163172
40111,6191,8727
40113,7498,12160
40115,4268,6905
40117,2063,4533
40119,10601,18435
40121,5457,11752
40123,4512,9750
40125,7910,17753
40127,1265,3208
40129,287,1502
40131,10772,27743
40133,2977,5600
40135,4454,9466
40137,4538,14394
40139,923,5336
40141,1042,2195
40143,96133,158363
40145,8810,21441
40147,6308,16457
40149,1052,3724
40151,873,3043
40153,1350,6404
41001,2805,5650
41003,29901,15264
41005,103476,83595
41007,10701,7192
41009,13390,10413
41011,14401,15354
41013,3632,6371
41015,5230,6646
41017,38819,39064
41019,20298,30919
41021,430,648
41023,1006,2785
41025,950,2595
41027,6302,3265
41029,49090,49043
41031,3682,4402
41033,17412,22973
41035,9370,19113
41037,957,2638
41039,114037,63835
41041,14258,8791
41043,22163,28071
41045,2949,7157
41047,61816,59059
41049,1410,2509
41051,279696,75171
41053,17536,17714
41055,385,634
41057,7072,5757
41059,9484,15254
41061,4613,7581
41063,1492,2836
41065,5906,5103
41067,141544,89185
41069,281,498
41071,20797,21390
42001,17633,26349
42003,373153,272347
42005,11138,18542
42007,40499,42895
42009,6059,16124
42011,97047,80513
42013,19813,32708
42015,10306,15057
42017,179031,150248
42019,32260,57074
42021,32451,31995
42023,879,1323
42025,13464,12957
42027,41950,32992
42029,137833,114421
42031,6756,10737
42033,14555,18662
42035,7097,7504
42037,13230,14477
42039,16780,20750
42041,48306,63739
42043,69975,58238
42045,169030,109322
42047,7290,6676
42049,75775,50351
42051,25866,26081
42053,1038,1366
42055,21169,41906
42057,1576,4642
42059,7829,7889
42061,6621,11745
42063,17065,19727
42065,6447,12057
42067,3068,6484
42069,67520,39488
42071,99586,126568
42073,19711,21851
42075,23310,34314
42077,87089,63382
42079,72492,61127
42081,18381,30280
42083,6465,9224
42085,26411,26565
42087,5375,10929
42089,39453,28293
42091,253393,165552
42093,3364,4574
42095,75255,58551
42097,14329,19018
42099,6396,13058
42101,595980,117221
42103,11493,12518
42105,2300,5109
42107,28300,33767
42109,5382,9900
42111,12878,21686
42113,1233,1841
42115,8381,10633
42117,6390,11326
42119,7333,9859
42121,9238,13718
42123,8537,9685
42125,46122,50752
42127,9892,12702
42129,72721,102294
42131,5985,6983
42133,82839,109268
44001,16162,9260
44003,48406,33780
44005,25479,15717
44007,167442,81010
44009,39082,25624
45001,4593,6264
45003,26101,42849
45005,3029,947
45007,24132,48690
45009,4426,2309
45011,4931,4769
45013,30396,37821
45015,27755,36205
45017,3970,3695
45019,82698,69822
45021,7215,13305
45023,7478,6318
45025,7842,8325
45027,8673,6758
45029,8616,8525
45031,14505,14544
45033,7408,5874
45035,21806,29929
45037,5075,6334
45039,7591,3912
45041,28012,29861
45043,14199,15790
45045,70886,116363
45047,12348,16995
45049,5816,3439
45051,38879,64609
45053,5389,3365
45055,11226,16466
45057,12139,16441
45059,10578,15334
45061,5960,3074
45063,33303,74960
45065,2755,2437
45067,9608,5416
45069,6794,3996
45071,6708,9616
45073,9481,21164
45075,27263,12115
45077,11691,32552
45079,105656,57941
45081,3323,5191
45083,41632,65042
45085,25431,18581
45087,5935,7449
45089,11279,5004
45091,37918,54500
46003,655,794
46005,3493,4054
46007,557,614
46009,1367,1712
46011,7207,6431
46013,9041,8067
46015,965,1407
46017,454,156
46019,1306,2821
46021,243,591
46023,1807,2109
46025,830,1065
46027,3808,2296
46029,5595,6374
46031,837,535
46033,1475,2909
46035,3554,4731
46037,1785,1372
46039,1054,1088
46041,1328,659
46043,424,1293
46045,819,1213
46047,1338,2348
46049,426,739
46051,1786,1951
46053,771,1423
46055,187,939
46057,1043,1661
46059,718,1247
46061,961,1426
46063,135,575
46065,3037,5298
46067,1242,2285
46069,226,547
46071,435,668
46073,542,546
46075,147,463
46077,1277,1435
46079,3033,2993
46081,4932,6787
46083,8642,11803
46085,710,894
46087,1219,1646
46089,441,915
46091,1261,900
46093,3751,7515
46095,373,445
46097,605,577
46099,39838,39251
46101,1663,1508
46103,17802,27603
46105,499,1102
46107,482,937
46109,2672,1781
46111,500,669
46113,2971,331
46115,1550,1660
46117,510,1017
46119,233,581
46121,2208,571
46123,914,1859
46125,1681,2538
46127,3244,4310
46129,923,1668
46135,4838,5039
46137,554,312
47001,11396,19675
47003,5027,10217
47005,2645,3696
47007,1517,3166
47009,15253,35571
47011,9357,28333
47013,3867,8535
47015,2011,3322
47017,3980,7455
47019,5587,15852
47021,5498,10702
47023,1797,4587
47025,3078,7175
47027,1248,1676
47029,3340,8945
47031,7132,13250
47033,1967,3994
47035,7889,17436
47037,158423,102915
47039,1566,3101
47041,2832,4085
47043,7506,11677
47045,4411,9859
47047,6892,12173
47049,1831,4789
47051,6613,10539
47053,7406,13516
47055,4614,6902
47057,2066,5297
47059,7110,17151
47061,1971,2563
47063,6807,15508
47065,64246,81702
47067,604,1588
47069,5919,5225
47071,2794,7077
47073,5930,14756
47075,4893,3165
47077,3021,7669
47079,5153,8182
47081,3563,4784
47083,1678,1608
47085,3600,3818
47087,2224,2185
47089,5178,13092
47091,1837,4621
47093,70215,113015
47095,1024,1175
47097,4322,4933
47099,5161,10566
47101,1804,2951
47103,3695,9231
47105,6058,15815
47107,5541,12989
47109,3131,7135
47111,2060,5145
47113,20209,23290
47115,4506,6746
47117,4320,6755
47119,13058,20288
47121,1372,2797
47123,5053,11484
47125,25716,30175
47127,881,2010
47129,1969,4717
47131,4308,8873
47133,3419,4497
47135,1329,1596
47137,854,1786
47139,2124,4267
47141,9739,17101
47143,2907,8042
47145,7224,15658
47147,9318,17903
47149,40460,59892
47151,1720,4931
47153,1717,3610
47155,8604,24922
47157,256297,145458
47159,2992,4563
47161,2470,2956
47163,18354,44808
47165,21487,44949
47167,7931,17165
47169,1475,1688
47171,2107,5011
47173,1829,4467
47175,849,1294
47177,5515,8562
47179,15941,32341
47181,1355,4076
47183,4596,8855
47185,3372,6103
47187,27886,64858
47189,15886,34595
48001,4630,11884
48003,790,3816
48005,9379,19569
48007,3006,6693
48009,740,3595
48011,128,856
48013,4415,5462
48015,2821,8786
48017,682,1618
48019,2250,6935
48021,11687,13817
48023,366,1262
48025,3645,4471
48027,40413,49242
48029,275527,246275
48031,1467,3418
48033,40,316
48035,1797,5762
48037,10815,24162
48039,36480,67515
48041,20502,37465
48043,1970,1855
48045,205,617
48047,1747,556
48049,2822,12052
48051,2053,4547
48053,4608,12059
48055,5403,6107
48057,2729,4106
48059,1063,4589
48061,48480,26671
48063,1734,2798
48065,406,2548
48067,3490,8279
48069,719,1562
48071,3188,9988
48073,4610,11695
48075,497,1782
48077,1085,4213
48079,284,758
48081,299,1252
48083,643,3011
48085,109047,184897
48087,234,943
48089,2508,5795
48091,12384,35233
48093,1334,3813
48095,257,807
48097,3051,11871
48099,6619,11550
48101,187,509
48103,319,1119
48105,512,1026
48107,684,1221
48109,492,257
48111,302,1269
48113,422989,310000
48115,1152,2906
48117,1247,3466
48119,589,1580
48121,91160,149935
48123,1716,4888
48125,234,730
48127,2692,874
48129,291,1374
48131,3298,1076
48133,1271,5165
48135,9123,26199
48137,346,673
48139,15333,38078
48141,122021,61783
48143,3128,10768
48145,2225,3328
48147,3464,8092
48149,3014,7582
48151,687,1083
48153,730,1784
48155,198,327
48157,98368,103206
48159,1036,3392
48161,2034,5205
48163,2405,1644
48165,650,3385
48167,41805,62258
48169,375,1356
48171,2576,9563
48173,52,502
48175,1329,2298
48177,2167,4076
48179,1153,6924
48181,13900,31136
48183,13166,29203
48185,2704,5562
48187,16156,30869
48189,2708,7171
48191,324,930
48193,863,2876
48195,240,1847
48197,373,1199
48199,3939,16603
48201,590982,571883
48203,8887,17103
48205,250,1711
48207,699,1388
48209,28431,29638
48211,216,1345
48213,7913,20857
48215,90261,39668
48217,3811,9264
48219,1797,5795
48221,5087,17299
48223,3530,9299
48225,2656,5872
48227,2545,7029
48229,430,458
48231,8594,20573
48233,1322,7361
48235,164,644
48237,470,2528
48239,1301,3723
48241,3658,9022
48243,468,749
48245,44888,42905
48247,1336,472
48249,6706,4841
48251,12912,36685
48253,1528,4203
48255,1760,2736
48257,11161,23735
48259,3599,12971
48261,108,94
48263,99,342
48265,5570,16752
48267,342,1487
48269,8,151
48271,633,907
48273,5256,4540
48275,367,986
48277,5243,12952
48279,1156,3344
48281,1903,5651
48283,1052,714
48285,1869,6293
48287,2000,4312
48289,1418,5566
48291,5991,15448
48293,2516,5079
48295,155,1093
48297,1048,3095
48299,2250,7281
48301,12,67
48303,30486,66304
48305,627,1473
48307,728,2263
48309,29998,49044
48311,132,400
48313,1146,2891
48315,1644,2567
48317,314,1389
48319,546,1544
48321,4440,7835
48323,8554,2316
48325,5147,10480
48327,295,712
48329,9691,36155
48331,3044,5217
48333,398,1753
48335,586,1815
48337,1597,6245
48339,36703,119884
48341,1123,4282
48343,2055,3158
48345,67,522
48347,8393,14828
48349,5400,10810
48351,1751,3446
48353,1521,3485
48355,47912,52391
48357,243,2851
48359,102,813
48361,7646,21509
48363,2499,7264
48365,2586,7582
48367,10502,36974
48369,719,2969
48371,1476,2480
48373,6230,13731
48375,8939,20761
48377,1252,489
48379,1048,3146
48381,9468,41948
48383,197,795
48385,375,1238
48387,1539,3461
48389,1606,1445
48391,1382,1855
48393,41,477
48395,2675,3980
48397,8492,23300
48399,720,3118
48401,4983,13646
48403,1077,3749
48405,1328,2342
48407,2721,6151
48409,8854,12404
48411,487,1941
48413,324,970
48415,1088,4414
48417,208,1284
48419,2548,6630
48421,127,884
48423,23726,55187
48425,799,2677
48427,8274,1492
48429,626,2869
48431,97,520
48433,206,524
48435,381,1189
48437,813,1683
48439,274880,348420
48441,12690,34317
48443,186,323
48445,1379,2879
48447,166,671
48449,3145,6028
48451,11158,27362
48453,254017,136981
48455,1925,4095
48457,2166,5644
48459,3790,11222
48461,288,898
48463,4126,4590
48465,6982,5752
48467,4505,15734
48469,9832,19878
48471,7334,11623
48473,7153,8265
48475,899,2667
48477,4034,10176
48479,33452,13119
48481,4937,9431
48483,314,1918
48485,13868,31731
48487,1196,3283
48489,3409,1456
48491,67691,88323
48493,5362,10904
48495,477,1529
48497,4471,15973
48499,4010,13658
48501,450,1989
48503,1303,5942
48505,1939,919
48507,3263,596
49001,542,1902
49003,3311,15228
49005,10294,29127
49007,3468,4091
49009,131,297
49011,30477,77341
49013,911,4689
49015,973,3358
49017,405,1710
49019,2067,1871
49021,3258,12518
49023,741,2683
49025,856,2212
49027,758,3653
49029,689,3311
49031,141,635
49033,154,831
49035,176988,176692
49037,2406,2638
49039,1631,6664
49041,1359,6394
49043,9532,6956
49045,5830,10998
49047,1462,8441
49049,29567,122224
49051,2892,5430
49053,10826,37311
49055,335,940
49057,25666,45885
50001,13202,5667
50003,12524,6133
50005,8900,5472
50007,59611,22237
50009,1733,1284
50011,13179,7853
50013,2694,1490
50015,8914,3515
50017,9799,5047
50019,7998,4482
50021,19355,11584
50023,22324,9129
50025,17585,5997
50027,21444,9084
51001,7607,7833
51003,29792,20576
51005,3553,3715
51007,2488,3970
51009,6094,8470
51011,2641,4903
51013,78994,29876
51015,9825,23120
51017,1043,1349
51019,11017,24420
51021,864,2031
51023,5693,11471
51025,4973,2877
51027,4063,4541
51029,3489,3428
51031,8091,17444
51033,7163,5617
51035,4109,8187
51036,2838,1288
51037,2705,3372
51041,74310,86413
51043,3457,3840
51045,877,1695
51047,8802,10711
51049,2255,2418
51051,3278,3324
51053,6246,6526
51057,2934,2379
51059,310359,200994
51061,14616,19227
51063,2937,4441
51065,6185,6420
51067,9618,15414
51069,12961,20149
51071,3192,4462
51073,6916,12089
51075,4813,7643
51077,2480,4540
51079,3174,4980
51081,3122,1729
51083,8126,8600
51085,18447,37344
51087,86323,67381
51089,11118,13758
51091,590,930
51093,8573,11258
51095,17352,20912
51097,1918,1763
51099,4473,5888
51101,3344,4966
51103,3235,3647
51105,3219,5825
51107,74845,63336
51109,6978,8182
51111,2703,2900
51113,2862,3758
51115,1934,3456
51117,7127,7817
51119,2391,3545
51121,21031,19028
51125,4391,3647
51127,3493,6385
51131,3800,2713
51133,3312,4041
51135,3413,3499
51137,7107,8506
51139,4235,6041
51141,2879,5491
51143,11415,18730
51145,4237,10088
51147,5101,4174
51149,7130,8752
51153,93435,67621
51155,5918,8857
51157,2105,2227
51159,1618,2092
51161,19812,30571
51163,4347,5732
51165,10453,22468
51167,4932,6389
51169,2725,6980
51171,6912,12005
51173,4239,7817
51175,4402,4583
51177,24897,28610
51179,25716,29221
51181,2626,1663
51183,3301,2026
51185,5596,11201
51187,6997,8879
51191,8063,16077
51193,4577,3719
51195,4995,8914
51197,4107,8207
51199,13700,19833
51510,50473,19181
51515,1208,1497
51520,2665,4579
51530,1108,1282
51540,15705,4078
51550,53994,52625
51570,2562,6161
51580,1304,1020
51590,12352,8361
51595,1702,897
51600,6575,4691
51610,4695,1970
51620,2819,1576
51630,6155,3413
51640,1052,1317
51650,46917,20476
51660,8444,6048
51670,5285,4149
51678,1543,914
51680,16269,17638
51683,7518,5975
51685,2463,1634
51690,4139,2311
51700,51972,28667
51710,62819,24814
51720,743,744
51730,13774,1583
51735,1748,5229
51740,32327,13984
51750,2930,2418
51760,73623,18649
51770,24934,15394
51775,5164,7088
51790,5569,5330
51800,22446,17165
51810,98885,100319
51820,3906,4815
51830,4328,2353
51840,5268,4725
53001,1552,3222
53003,4139,5451
53005,26288,45345
53007,13781,17605
53009,19470,18199
53011,95356,84212
53013,686,1499
53015,24597,19554
53017,5848,9098
53019,1467,1916
53021,7361,12037
53023,385,968
53025,9601,17153
53027,16354,12104
53029,22058,19426
53031,13252,6330
53033,648230,259716
53035,68624,53297
53037,8030,9471
53039,4965,4944
53041,13624,20278
53043,2032,3803
53045,15050,12600
53047,7613,8798
53049,6094,4555
53051,2562,3717
53053,181824,141673
53055,7374,2958
53057,30053,24687
53059,2817,2524
53061,187294,126722
53063,105786,108314
53065,8499,13132
53067,75882,48366
53069,1121,1105
53071,10081,14182
53073,58236,40205
53075,9070,8104
53077,33792,41946
54001,2419,3685
54003,15994,20841
54005,4529,3632
54007,2704,2629
54009,4717,4961
54011,15292,18793
54013,993,1366
54015,1421,1755
54017,735,2218
54019,7242,7658
54021,1004,1445
54023,997,3166
54025,5881,7567
54027,2983,5222
54029,5504,7518
54031,1901,3376
54033,13582,17824
54035,4861,7148
54037,11687,10600
54039,40594,40952
54041,2109,4335
54043,3029,3637
54045,5873,7326
54047,3430,2882
54049,11618,11501
54051,5996,7759
54053,4484,5853
54055,7450,13246
54057,3750,7616
54059,3582,4587
54061,17060,15775
54063,2014,3397
54065,2721,4428
54067,4357,4804
54069,8593,10694
54071,1310,2035
54073,1142,1772
54075,1548,2011
54077,4205,7325
54079,9334,15162
54081,10237,17548
54083,4539,6060
54085,998,2781
54087,2511,2943
54089,2290,2891
54091,2462,3605
54093,1288,2123
54095,1241,2415
54097,2925,5911
54099,6137,8947
54101,1552,1386
54103,2942,3342
54105,782,1496
54107,12573,22896
54109,2735,4621
55001,5806,3974
55003,5818,2634
55005,12078,10457
55007,5972,3365
55009,67269,55854
55011,3949,2923
55013,4337,4200
55015,13295,12722
55017,16239,13492
55019,7454,6383
55021,16661,12193
55023,4987,2830
55025,205984,73065
55027,19183,23015
55029,10142,7112
55031,15830,7835
55033,13002,9566
55035,33146,20959
55037,1134,1512
55039,23463,28164
55041,2673,1963
55043,14875,9068
55045,11502,6730
55047,4000,5393
55049,7987,3829
55051,1914,1464
55053,5572,3552
55055,21448,21096
55057,6186,5148
55059,45836,31609
55061,5902,4711
55063,38524,23701
55065,4732,2984
55067,5182,5081
55069,8424,6519
55071,22428,19234
55073,36367,30345
55075,11195,9726
55077,4068,3654
55078,1257,185
55079,319819,149445
55081,10198,8666
55083,9927,8755
55085,11907,9630
55087,50294,39677
55089,20579,32172
55091,2102,1616
55093,11803,9812
55095,10876,11282
55097,24817,13810
55099,4559,3461
55101,53408,45954
55103,5041,3298
55105,50529,27364
55107,3855,3253
55109,21177,22837
55111,18617,11562
55113,4765,4199
55115,10259,9538
55117,30395,30801
55119,4563,4586
55121,8321,4808
55123,8463,5367
55125,6491,7055
55127,24177,25485
55129,4693,4303
55131,25719,47729
55133,85339,145152
55135,12952,12232
55137,5868,5770
55139,48167,37946
55141,21710,16581
56001,8644,7936
56003,1108,4045
56005,2990,13011
56007,2336,4331
56009,1380,4922
56011,612,2967
56013,6016,11083
56015,1832,3942
56017,619,1834
56019,908,3334
56021,16072,24549
56023,1823,6485
56025,10475,21906
56027,244,1017
56029,3757,10839
56031,1407,3002
56033,4458,10177
56035,936,3316
56037,5762,10360
56039,7472,4565
56041,2317,5763
56043,1042,2956
56045,658,2618
2001,2597,4149
2002,3468,4029
2003,5657,2829
2004,4161,4302
2005,3393,3426
2006,2351,4234
2007,4283,6297
2008,4995,4983
2009,2805,4141
2010,2074,3392
2011,1924,7736
2012,1914,5467
2013,2800,8432
2014,2132,8108
2015,2510,8227
2016,2636,7774
2017,2645,6621
2018,2046,4252
2019,3095,4106
2020,2474,2536
2021,3647,4837
2022,3337,3109
2023,4075,2808
2024,3380,4127
2025,3233,3042
2026,4472,4037
2027,3130,5159
2028,3642,5953
2029,2684,4127
2030,3486,5500
2031,3596,6419
2032,5176,6867
2033,2089,6571
2034,1920,7358
2035,4254,4959
2036,2264,4201
2037,1868,2661
2038,2549,2056
2039,2695,2323
2040,2137,2686